"Virus","Antibody","raw_value","distance","Subtype","Country","virusYear"
"VA40774","4.00E+10","29.82","4.94579495674006","B","UNITED STATES",2016
"VA40774","PGDM1400",">50",">5.6724253419715","B","UNITED STATES",2016
"VA40774","PGT121",">50",">5.6724253419715","B","UNITED STATES",2016
"VA40774","VRC01","0.47","0.55581615506164","B","UNITED STATES",2016
"VA40774","VRC26.25",">50",">5.6724253419715","B","UNITED STATES",2016
"AIIMS731_73105B","1.00E+09","0.971","0.978927776381399","C","INDIA",2017
"AIIMS731_73105B","10-1074","3.654","2.21847121074326","C","INDIA",2017
"AIIMS731_73105B","35O22",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105B","3BNC117","1.259","1.175684270731","C","INDIA",2017
"AIIMS731_73105B","4.00E+10","4.632","2.49364733397521","C","INDIA",2017
"AIIMS731_73105B","447-52D",">50",">5.6724253419715","C","INDIA",2017
"AIIMS731_73105B","PG16","0.077","0.10701824988212","C","INDIA",2017
"AIIMS731_73105B","PG9","0.062","0.0867837661420666","C","INDIA",2017
"AIIMS731_73105B","PGDM1400","0.005","0.00719550140420377","C","INDIA",2017
"AIIMS731_73105B","PGT121","3.654","2.21847121074326","C","INDIA",2017
"AIIMS731_73105B","PGT128",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105B","PGT145","3.964","2.31150311546827","C","INDIA",2017
"AIIMS731_73105B","PGT151","4.532","2.46780115648841","C","INDIA",2017
"AIIMS731_73105B","VRC01","3.274","2.09558690799772","C","INDIA",2017
"AIIMS731_73105B","VRC07-523-LS","0.984","0.988412025724788","C","INDIA",2017
"AIIMS731_73105C","1.00E+09","0.748","0.805705184838511","C","INDIA",2017
"AIIMS731_73105C","10-1074","4.526","2.4662355621504","C","INDIA",2017
"AIIMS731_73105C","35O22",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105C","3BNC117","1.026","1.01863417413905","C","INDIA",2017
"AIIMS731_73105C","4.00E+10","3.652","2.21785109681113","C","INDIA",2017
"AIIMS731_73105C","447-52D",">50",">5.6724253419715","C","INDIA",2017
"AIIMS731_73105C","PG16","0.102","0.140124223909071","C","INDIA",2017
"AIIMS731_73105C","PG9","0.063","0.0881415968690176","C","INDIA",2017
"AIIMS731_73105C","PGDM1400","0.002","0.00288250853312136","C","INDIA",2017
"AIIMS731_73105C","PGT121","3.026","2.00934717225925","C","INDIA",2017
"AIIMS731_73105C","PGT128",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105C","PGT145","2.256","1.70310069960416","C","INDIA",2017
"AIIMS731_73105C","PGT151","3.652","2.21785109681113","C","INDIA",2017
"AIIMS731_73105C","VRC01","2.658","1.87105507508663","C","INDIA",2017
"AIIMS731_73105C","VRC07-523-LS","0.742","0.800744623936778","C","INDIA",2017
"AIIMS731_73105D","1.00E+09","0.985","0.989139007368233","C","INDIA",2017
"AIIMS731_73105D","10-1074","3.256","2.0894981508391","C","INDIA",2017
"AIIMS731_73105D","35O22",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105D","3BNC117","1.625","1.39231742277876","C","INDIA",2017
"AIIMS731_73105D","4.00E+10","3.658","2.21971063954878","C","INDIA",2017
"AIIMS731_73105D","447-52D",">50",">5.6724253419715","C","INDIA",2017
"AIIMS731_73105D","PG16","0.092","0.126972856257766","C","INDIA",2017
"AIIMS731_73105D","PG9","0.041","0.05797006863733","C","INDIA",2017
"AIIMS731_73105D","PGDM1400","0.004","0.00575926928868495","C","INDIA",2017
"AIIMS731_73105D","PGT121","2.063","1.61494536693687","C","INDIA",2017
"AIIMS731_73105D","PGT128",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105D","PGT145","3.025","2.00898878322725","C","INDIA",2017
"AIIMS731_73105D","PGT151","4.254","2.39341620047154","C","INDIA",2017
"AIIMS731_73105D","VRC01","3.625","2.20945336562895","C","INDIA",2017
"AIIMS731_73105D","VRC07-523-LS","0.685","0.752748591407134","C","INDIA",2017
"AIIMS731_73105E","1.00E+09","1.255","1.17312743348066","C","INDIA",2017
"AIIMS731_73105E","10-1074","3.065","2.0232553523003","C","INDIA",2017
"AIIMS731_73105E","35O22",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105E","3BNC117","0.985","0.989139007368233","C","INDIA",2017
"AIIMS731_73105E","4.00E+10","4.251","2.39259219566615","C","INDIA",2017
"AIIMS731_73105E","447-52D",">50",">5.6724253419715","C","INDIA",2017
"AIIMS731_73105E","PG16","0.124","0.168642035558839","C","INDIA",2017
"AIIMS731_73105E","PG9","0.077","0.10701824988212","C","INDIA",2017
"AIIMS731_73105E","PGDM1400","0.001","0.00144197417390632","C","INDIA",2017
"AIIMS731_73105E","PGT121","2.857","1.94747914596667","C","INDIA",2017
"AIIMS731_73105E","PGT128",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105E","PGT145","2.056","1.61164454337366","C","INDIA",2017
"AIIMS731_73105E","PGT151","5.256","2.64524051264527","C","INDIA",2017
"AIIMS731_73105E","VRC01","3.524","2.17759892932773","C","INDIA",2017
"AIIMS731_73105E","VRC07-523-LS","0.954","0.966430467306298","C","INDIA",2017
"AIIMS731_73105H","1.00E+09","1.635","1.39780296186249","C","INDIA",2017
"AIIMS731_73105H","10-1074","2.451","1.78701447377343","C","INDIA",2017
"AIIMS731_73105H","35O22",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105H","3BNC117","2.056","1.61164454337366","C","INDIA",2017
"AIIMS731_73105H","4.00E+10","2.364","1.75017770559306","C","INDIA",2017
"AIIMS731_73105H","447-52D","48.17","5.61970645004589","C","INDIA",2017
"AIIMS731_73105H","PG16","3.562","2.18966644665005","C","INDIA",2017
"AIIMS731_73105H","PG9","9.362","3.37323058358799","C","INDIA",2017
"AIIMS731_73105H","PGDM1400","4.254","2.39341620047154","C","INDIA",2017
"AIIMS731_73105H","PGT121","1.023","1.0164963198962","C","INDIA",2017
"AIIMS731_73105H","PGT128",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105H","PGT145",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73105H","PGT151","5.256","2.64524051264527","C","INDIA",2017
"AIIMS731_73105H","VRC01","3.256","2.0894981508391","C","INDIA",2017
"AIIMS731_73105H","VRC07-523-LS","0.745","0.803227036434928","C","INDIA",2017
"AIIMS731_73106F","1.00E+09","1.654","1.40816837070811","C","INDIA",2017
"AIIMS731_73106F","10-1074","4.125","2.35755200461808","C","INDIA",2017
"AIIMS731_73106F","35O22",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73106F","3BNC117","3.624","2.20914139783859","C","INDIA",2017
"AIIMS731_73106F","4.00E+10","2.023","1.59598097896562","C","INDIA",2017
"AIIMS731_73106F","447-52D","49.12","5.64731450954714","C","INDIA",2017
"AIIMS731_73106F","PG16","4.246","2.3912178076029","C","INDIA",2017
"AIIMS731_73106F","PG9",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73106F","PGDM1400","5.031","2.59239723519794","C","INDIA",2017
"AIIMS731_73106F","PGT121","2.462","1.79160572470455","C","INDIA",2017
"AIIMS731_73106F","PGT128",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73106F","PGT145",">10",">3.4594316186373","C","INDIA",2017
"AIIMS731_73106F","PGT151","6.412","2.88986288136518","C","INDIA",2017
"AIIMS731_73106F","VRC01","2.664","1.87341950343486","C","INDIA",2017
"AIIMS731_73106F","VRC07-523-LS","0.847","0.885183866320351","C","INDIA",2017
"B004_ENV02","1.00E+09","0.44","0.526068811667588","B","UNITED STATES",2017
"B004_ENV02","10-1074",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","3BNC117","0.13","0.176322772640463","B","UNITED STATES",2017
"B004_ENV02","4.00E+10","5.03","2.59215800212536","B","UNITED STATES",2017
"B004_ENV02","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","PGDM1400",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","PGT121",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","PGT128",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","PGT145",">50",">5.6724253419715","B","UNITED STATES",2017
"B004_ENV02","VRC01","3.18","2.06350294230616","B","UNITED STATES",2017
"B005_ENV03","1.00E+09","0.85","0.887525270741587","B","UNITED STATES",2017
"B005_ENV03","10-1074","1.19","1.13093086982645","B","UNITED STATES",2017
"B005_ENV03","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B005_ENV03","3BNC117",">50",">5.6724253419715","B","UNITED STATES",2017
"B005_ENV03","4.00E+10","14.54","3.95791459863299","B","UNITED STATES",2017
"B005_ENV03","447-52D","22.24","4.5385381636298","B","UNITED STATES",2017
"B005_ENV03","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B005_ENV03","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B005_ENV03","PGDM1400",">50",">5.6724253419715","B","UNITED STATES",2017
"B005_ENV03","PGT121","3.42","2.14404636961671","B","UNITED STATES",2017
"B005_ENV03","PGT128","0.07","0.0976107966264223","B","UNITED STATES",2017
"B005_ENV03","PGT145","0.02","0.0285691521967709","B","UNITED STATES",2017
"B005_ENV03","VRC01","0.96","0.970853654340484","B","UNITED STATES",2017
"B006_ENV02","1.00E+09",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV02","10-1074","0.09","0.124328135002202","B","UNITED STATES",2017
"B006_ENV02","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV02","3BNC117","0.04","0.0565835283663675","B","UNITED STATES",2017
"B006_ENV02","4.00E+10",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV02","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV02","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV02","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV02","PGDM1400","0.17","0.22650852980868","B","UNITED STATES",2017
"B006_ENV02","PGT121","0.04","0.0565835283663675","B","UNITED STATES",2017
"B006_ENV02","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B006_ENV02","PGT145","0.02","0.0285691521967709","B","UNITED STATES",2017
"B006_ENV02","VRC01","0.29","0.367371065648529","B","UNITED STATES",2017
"B006_ENV10","1.00E+09",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV10","10-1074","0.02","0.0285691521967709","B","UNITED STATES",2017
"B006_ENV10","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV10","3BNC117","0.15","0.20163386116965","B","UNITED STATES",2017
"B006_ENV10","4.00E+10",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV10","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV10","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV10","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B006_ENV10","PGDM1400","0.15","0.20163386116965","B","UNITED STATES",2017
"B006_ENV10","PGT121","0.02","0.0285691521967709","B","UNITED STATES",2017
"B006_ENV10","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B006_ENV10","PGT145","0.02","0.0285691521967709","B","UNITED STATES",2017
"B006_ENV10","VRC01","0.37","0.454175893185802","B","UNITED STATES",2017
"B012_ENV02","1.00E+09","3.99","2.31903981556254","B","UNITED STATES",2017
"B012_ENV02","10-1074","0.02","0.0285691521967709","B","UNITED STATES",2017
"B012_ENV02","35O22","0.02","0.0285691521967709","B","UNITED STATES",2017
"B012_ENV02","3BNC117","0.06","0.0840642647884745","B","UNITED STATES",2017
"B012_ENV02","4.00E+10",">50",">5.6724253419715","B","UNITED STATES",2017
"B012_ENV02","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B012_ENV02","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B012_ENV02","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B012_ENV02","PGDM1400","4","2.32192809488736","B","UNITED STATES",2017
"B012_ENV02","PGT121","0.02","0.0285691521967709","B","UNITED STATES",2017
"B012_ENV02","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B012_ENV02","PGT145",">50",">5.6724253419715","B","UNITED STATES",2017
"B012_ENV02","VRC01","0.27","0.344828496997441","B","UNITED STATES",2017
"B013_ENV02","1.00E+09","0.25","0.321928094887362","B","UNITED STATES",2017
"B013_ENV02","10-1074","0.17","0.22650852980868","B","UNITED STATES",2017
"B013_ENV02","35O22","21.85","4.51412226017071","B","UNITED STATES",2017
"B013_ENV02","3BNC117","2.03","1.59931779369823","B","UNITED STATES",2017
"B013_ENV02","4.00E+10","6.53","2.9126498648972","B","UNITED STATES",2017
"B013_ENV02","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B013_ENV02","PG16","0.11","0.150559676575381","B","UNITED STATES",2017
"B013_ENV02","PG9","10.3","3.49825086752783","B","UNITED STATES",2017
"B013_ENV02","PGDM1400","9.53","3.39643353125099","B","UNITED STATES",2017
"B013_ENV02","PGT121",">50",">5.6724253419715","B","UNITED STATES",2017
"B013_ENV02","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B013_ENV02","PGT145","13.59","3.86690797814317","B","UNITED STATES",2017
"B013_ENV02","VRC01","6.88","2.97819562968165","B","UNITED STATES",2017
"B016_ENV01","1.00E+09","0.38","0.464668267003444","B","UNITED STATES",2017
"B016_ENV01","10-1074","0.02","0.0285691521967709","B","UNITED STATES",2017
"B016_ENV01","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV01","3BNC117","0.06","0.0840642647884745","B","UNITED STATES",2017
"B016_ENV01","4.00E+10",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV01","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV01","PG16","0.58","0.659924558402378","B","UNITED STATES",2017
"B016_ENV01","PG9","3.96","2.31034012061215","B","UNITED STATES",2017
"B016_ENV01","PGDM1400","0.33","0.411426245726465","B","UNITED STATES",2017
"B016_ENV01","PGT121","0.02","0.0285691521967709","B","UNITED STATES",2017
"B016_ENV01","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B016_ENV01","PGT145","0.12","0.16349873228288","B","UNITED STATES",2017
"B016_ENV01","VRC01","6.7","2.94485844580754","B","UNITED STATES",2017
"B016_ENV02","1.00E+09","11.35","3.62643913669732","B","UNITED STATES",2017
"B016_ENV02","10-1074","0.34","0.422233000683048","B","UNITED STATES",2017
"B016_ENV02","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV02","3BNC117","0.1","0.137503523749935","B","UNITED STATES",2017
"B016_ENV02","4.00E+10",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV02","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV02","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV02","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV02","PGDM1400",">50",">5.6724253419715","B","UNITED STATES",2017
"B016_ENV02","PGT121","0.42","0.505890929729957","B","UNITED STATES",2017
"B016_ENV02","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B016_ENV02","PGT145","1.05","1.03562390973072","B","UNITED STATES",2017
"B016_ENV02","VRC01","0.67","0.739848102699327","B","UNITED STATES",2017
"B023_ENV09","1.00E+09","2.92","1.97085365434048","B","UNITED STATES",2017
"B023_ENV09","10-1074","0.4","0.485426827170242","B","UNITED STATES",2017
"B023_ENV09","35O22","0.02","0.0285691521967709","B","UNITED STATES",2017
"B023_ENV09","3BNC117","0.47","0.55581615506164","B","UNITED STATES",2017
"B023_ENV09","4.00E+10","5.72","2.74846123300404","B","UNITED STATES",2017
"B023_ENV09","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B023_ENV09","PG16","1.21","1.14404636961671","B","UNITED STATES",2017
"B023_ENV09","PG9","1.55","1.35049724708413","B","UNITED STATES",2017
"B023_ENV09","PGDM1400","1.77","1.46988597627446","B","UNITED STATES",2017
"B023_ENV09","PGT121",">50",">5.6724253419715","B","UNITED STATES",2017
"B023_ENV09","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B023_ENV09","PGT145","7.47","3.08236196955747","B","UNITED STATES",2017
"B023_ENV09","VRC01","0.69","0.75702324650746","B","UNITED STATES",2017
"B024_ENV01","1.00E+09","4.77","2.52857131887076","B","UNITED STATES",2017
"B024_ENV01","10-1074","0.12","0.16349873228288","B","UNITED STATES",2017
"B024_ENV01","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B024_ENV01","3BNC117","0.02","0.0285691521967709","B","UNITED STATES",2017
"B024_ENV01","4.00E+10","12.57","3.76234881564413","B","UNITED STATES",2017
"B024_ENV01","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B024_ENV01","PG16","1.32","1.21412480535285","B","UNITED STATES",2017
"B024_ENV01","PG9","4.8","2.53605290024021","B","UNITED STATES",2017
"B024_ENV01","PGDM1400","0.93","0.948600847493356","B","UNITED STATES",2017
"B024_ENV01","PGT121","5.43","2.68481873755322","B","UNITED STATES",2017
"B024_ENV01","PGT128","0.02","0.0285691521967709","B","UNITED STATES",2017
"B024_ENV01","PGT145","0.02","0.0285691521967709","B","UNITED STATES",2017
"B024_ENV01","VRC01","0.42","0.505890929729957","B","UNITED STATES",2017
"B025_ENV04","1.00E+09","0.44","0.526068811667588","B","UNITED STATES",2017
"B025_ENV04","10-1074","0.05","0.070389327891398","B","UNITED STATES",2017
"B025_ENV04","35O22",">50",">5.6724253419715","B","UNITED STATES",2017
"B025_ENV04","3BNC117","0.69","0.75702324650746","B","UNITED STATES",2017
"B025_ENV04","4.00E+10","10.48","3.52105073690096","B","UNITED STATES",2017
"B025_ENV04","447-52D",">50",">5.6724253419715","B","UNITED STATES",2017
"B025_ENV04","PG16",">50",">5.6724253419715","B","UNITED STATES",2017
"B025_ENV04","PG9",">50",">5.6724253419715","B","UNITED STATES",2017
"B025_ENV04","PGDM1400",">50",">5.6724253419715","B","UNITED STATES",2017
"B025_ENV04","PGT121","0.02","0.0285691521967709","B","UNITED STATES",2017
"B025_ENV04","PGT128","0.04","0.0565835283663675","B","UNITED STATES",2017
"B025_ENV04","PGT145",">50",">5.6724253419715","B","UNITED STATES",2017
"B025_ENV04","VRC01","1.43","1.28095631383106","B","UNITED STATES",2017
"V704_0026_231_RE_PBSGA001_S","10-1074-LS","0.017","0.0243196791954129","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","10E8v4","0.07","0.0976107966264223","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","3BNC117-LS","0.103","0.141432790929296","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","561_01_18","0.097","0.133563525741106","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","CH235.12",">25",">4.70043971814109","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","PGDM1400","0.075","0.104336659814736","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","PGT121.414.LS","0.006","0.00863030514344006","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","VRC01","0.46","0.545968369105292","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","VRC07-523-LS","0.081","0.112366523072563","B","PERU",2019
"V704_0026_231_RE_PBSGA001_S","VRC26.25-LS",">25",">4.70043971814109","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","10-1074-LS",">25",">4.70043971814109","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","10E8v4","0.087","0.120351940365222","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","3BNC117-LS","0.199","0.261831658752137","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","561_01_18","0.03","0.0426443374084937","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","CH235.12","0.191","0.252173413202027","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","PGDM1400",">25",">4.70043971814109","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","PGT121.414.LS",">25",">4.70043971814109","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","VRC01","0.415","0.500802053057158","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","VRC07-523-LS","0.167","0.222804561045261","B","PERU",2019
"V704_0372_250_RE_PBLIB001_S","VRC26.25-LS",">25",">4.70043971814109","B","PERU",2019
"V704_0445_180_RE_CON_S","10-1074-LS","0.086","0.119024103142275","B","PERU",2019
"V704_0445_180_RE_CON_S","10E8v4","1.49","1.31614574229336","B","PERU",2019
"V704_0445_180_RE_CON_S","3BNC117-LS",">25",">4.70043971814109","B","PERU",2019
"V704_0445_180_RE_CON_S","561_01_18","0.012","0.0172092900322231","B","PERU",2019
"V704_0445_180_RE_CON_S","CH235.12","0.205","0.269033146455237","B","PERU",2019
"V704_0445_180_RE_CON_S","PGDM1400","0.285","0.361768359419153","B","PERU",2019
"V704_0445_180_RE_CON_S","PGT121.414.LS","0.291","0.368489000645104","B","PERU",2019
"V704_0445_180_RE_CON_S","VRC01","82.985","6.39205977565942","B","PERU",2019
"V704_0445_180_RE_CON_S","VRC07-523-LS","0.063","0.0881415968690176","B","PERU",2019
"V704_0445_180_RE_CON_S","VRC26.25-LS",">25",">4.70043971814109","B","PERU",2019
"V704_0856_240_RE_PB001_S","10-1074-LS","0.016","0.0229004021100788","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","10E8v4","0.54","0.622930350920177","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","3BNC117-LS","0.06","0.0840642647884745","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","561_01_18","0.095","0.130930869826449","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","CH235.12","0.503","0.587845009254278","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","PGDM1400",">25",">4.70043971814109","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","PGT121.414.LS","0.011","0.0157829972409275","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","VRC01","0.524","0.607862902831235","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","VRC07-523-LS","0.063","0.0881415968690176","B","UNITED STATES",2019
"V704_0856_240_RE_PB001_S","VRC26.25-LS",">25",">4.70043971814109","B","UNITED STATES",2019
"V704_0886_250_RE_P001S","10-1074-LS","0.185","0.244887059123534","B","PERU",2019
"V704_0886_250_RE_P001S","10E8v4","0.171","0.227741075839128","B","PERU",2019
"V704_0886_250_RE_P001S","3BNC117-LS","0.516","0.600269753509005","B","PERU",2019
"V704_0886_250_RE_P001S","561_01_18","0.173","0.230203013366421","B","PERU",2019
"V704_0886_250_RE_P001S","CH235.12",">25",">4.70043971814109","B","PERU",2019
